t_s,C_center
295330.000000,0.131375
295335.000000,0.131374
295340.000000,0.131373
295345.000000,0.131372
295350.000000,0.131372
295355.000000,0.131371
295360.000000,0.131370
295365.000000,0.131369
295370.000000,0.131369
295375.000000,0.131368
295380.000000,0.131367
295385.000000,0.131366
295390.000000,0.131366
295395.000000,0.131365
295400.000000,0.131364
295405.000000,0.131363
295410.000000,0.131363
295415.000000,0.131362
295420.000000,0.131361
295425.000000,0.131360
295430.000000,0.131360
295435.000000,0.131359
295440.000000,0.131358
295445.000000,0.131357
295450.000000,0.131356
295455.000000,0.131356
295460.000000,0.131355
295465.000000,0.131354
295470.000000,0.131353
295475.000000,0.131353
295480.000000,0.131352
295485.000000,0.131351
295490.000000,0.131350
295495.000000,0.131350
295500.000000,0.131349
295505.000000,0.131348
295510.000000,0.131347
295515.000000,0.131347
295520.000000,0.131346
295525.000000,0.131345
295530.000000,0.131344
295535.000000,0.131344
295540.000000,0.131343
295545.000000,0.131342
295550.000000,0.131341
295555.000000,0.131341
295560.000000,0.131340
295565.000000,0.131339
295570.000000,0.131338
295575.000000,0.131338
295580.000000,0.131337
295585.000000,0.131336
295590.000000,0.131335
295595.000000,0.131335
295600.000000,0.131334
295605.000000,0.131333
295610.000000,0.131332
295615.000000,0.131332
295620.000000,0.131331
295625.000000,0.131330
295630.000000,0.131329
295635.000000,0.131329
295640.000000,0.131328
295645.000000,0.131327
295650.000000,0.131326
295655.000000,0.131325
295660.000000,0.131325
295665.000000,0.131324
295670.000000,0.131323
295675.000000,0.131322
295680.000000,0.131322
295685.000000,0.131321
295690.000000,0.131320
295695.000000,0.131319
295700.000000,0.131319
295705.000000,0.131318
295710.000000,0.131317
295715.000000,0.131316
295720.000000,0.131316
295725.000000,0.131315
295730.000000,0.131314
295735.000000,0.131313
295740.000000,0.131313
295745.000000,0.131312
295750.000000,0.131311
295755.000000,0.131310
295760.000000,0.131310
295765.000000,0.131309
295770.000000,0.131308
295775.000000,0.131307
295780.000000,0.131307
295785.000000,0.131306
295790.000000,0.131305
295795.000000,0.131304
295800.000000,0.131304
295805.000000,0.131303
295810.000000,0.131302
295815.000000,0.131301
295820.000000,0.131301
295825.000000,0.131300
295830.000000,0.131299
295835.000000,0.131298
295840.000000,0.131298
295845.000000,0.131297
295850.000000,0.131296
295855.000000,0.131295
295860.000000,0.131295
295865.000000,0.131294
295870.000000,0.131293
295875.000000,0.131292
295880.000000,0.131292
295885.000000,0.131291
295890.000000,0.131290
295895.000000,0.131289
295900.000000,0.131288
295905.000000,0.131288
295910.000000,0.131287
295915.000000,0.131286
295920.000000,0.131285
295925.000000,0.131285
295930.000000,0.131284
295935.000000,0.131283
295940.000000,0.131282
295945.000000,0.131282
295950.000000,0.131281
295955.000000,0.131280
295960.000000,0.131279
295965.000000,0.131279
295970.000000,0.131278
295975.000000,0.131277
295980.000000,0.131276
295985.000000,0.131276
295990.000000,0.131275
295995.000000,0.131274
296000.000000,0.131273
296005.000000,0.131273
296010.000000,0.131272
296015.000000,0.131271
296020.000000,0.131270
296025.000000,0.131270
296030.000000,0.131269
296035.000000,0.131268
296040.000000,0.131267
296045.000000,0.131267
296050.000000,0.131266
296055.000000,0.131265
296060.000000,0.131264
296065.000000,0.131264
296070.000000,0.131263
296075.000000,0.131262
296080.000000,0.131261
296085.000000,0.131261
296090.000000,0.131260
296095.000000,0.131259
296100.000000,0.131258
296105.000000,0.131258
296110.000000,0.131257
296115.000000,0.131256
296120.000000,0.131255
296125.000000,0.131255
296130.000000,0.131254
296135.000000,0.131253
296140.000000,0.131252
296145.000000,0.131252
296150.000000,0.131251
296155.000000,0.131250
296160.000000,0.131249
296165.000000,0.131249
296170.000000,0.131248
296175.000000,0.131247
296180.000000,0.131246
296185.000000,0.131246
296190.000000,0.131245
296195.000000,0.131244
296200.000000,0.131243
296205.000000,0.131242
296210.000000,0.131242
296215.000000,0.131241
296220.000000,0.131240
296225.000000,0.131239
296230.000000,0.131239
296235.000000,0.131238
296240.000000,0.131237
296245.000000,0.131236
296250.000000,0.131236
296255.000000,0.131235
296260.000000,0.131234
296265.000000,0.131233
296270.000000,0.131233
296275.000000,0.131232
296280.000000,0.131231
296285.000000,0.131230
296290.000000,0.131230
296295.000000,0.131229
296300.000000,0.131228
296305.000000,0.131227
296310.000000,0.131227
296315.000000,0.131226
296320.000000,0.131225
296325.000000,0.131224
296330.000000,0.131224
296335.000000,0.131223
296340.000000,0.131222
296345.000000,0.131221
296350.000000,0.131221
296355.000000,0.131220
296360.000000,0.131219
296365.000000,0.131218
296370.000000,0.131218
296375.000000,0.131217
296380.000000,0.131216
296385.000000,0.131215
296390.000000,0.131215
296395.000000,0.131214
296400.000000,0.131213
296405.000000,0.131212
296410.000000,0.131212
296415.000000,0.131211
296420.000000,0.131210
296425.000000,0.131209
296430.000000,0.131209
296435.000000,0.131208
296440.000000,0.131207
296445.000000,0.131206
296450.000000,0.131206
296455.000000,0.131205
296460.000000,0.131204
296465.000000,0.131203
296470.000000,0.131203
296475.000000,0.131202
296480.000000,0.131201
296485.000000,0.131200
296490.000000,0.131200
296495.000000,0.131199
296500.000000,0.131198
296505.000000,0.131197
296510.000000,0.131197
296515.000000,0.131196
296520.000000,0.131195
296525.000000,0.131194
296530.000000,0.131194
296535.000000,0.131193
296540.000000,0.131192
296545.000000,0.131191
296550.000000,0.131191
296555.000000,0.131190
296560.000000,0.131189
296565.000000,0.131188
296570.000000,0.131188
296575.000000,0.131187
296580.000000,0.131186
296585.000000,0.131185
296590.000000,0.131185
296595.000000,0.131184
296600.000000,0.131183
296605.000000,0.131182
296610.000000,0.131182
296615.000000,0.131181
296620.000000,0.131180
296625.000000,0.131179
296630.000000,0.131179
296635.000000,0.131178
296640.000000,0.131177
296645.000000,0.131176
296650.000000,0.131176
296655.000000,0.131175
296660.000000,0.131174
296665.000000,0.131173
296670.000000,0.131173
296675.000000,0.131172
296680.000000,0.131171
296685.000000,0.131170
296690.000000,0.131170
296695.000000,0.131169
296700.000000,0.131168
296705.000000,0.131167
296710.000000,0.131167
296715.000000,0.131166
296720.000000,0.131165
296725.000000,0.131164
296730.000000,0.131164
296735.000000,0.131163
296740.000000,0.131162
296745.000000,0.131161
296750.000000,0.131161
296755.000000,0.131160
296760.000000,0.131159
296765.000000,0.131158
296770.000000,0.131158
296775.000000,0.131157
296780.000000,0.131156
296785.000000,0.131155
296790.000000,0.131155
296795.000000,0.131154
296800.000000,0.131153
296805.000000,0.131152
296810.000000,0.131152
296815.000000,0.131151
296820.000000,0.131150
296825.000000,0.131149
296830.000000,0.131149
296835.000000,0.131148
296840.000000,0.131147
296845.000000,0.131146
296850.000000,0.131146
296855.000000,0.131145
296860.000000,0.131144
296865.000000,0.131143
296870.000000,0.131143
296875.000000,0.131142
296880.000000,0.131141
296885.000000,0.131140
296890.000000,0.131140
296895.000000,0.131139
296900.000000,0.131138
296905.000000,0.131137
296910.000000,0.131137
296915.000000,0.131136
296920.000000,0.131135
296925.000000,0.131134
296930.000000,0.131134
296935.000000,0.131133
296940.000000,0.131132
296945.000000,0.131131
296950.000000,0.131131
296955.000000,0.131130
296960.000000,0.131129
296965.000000,0.131128
296970.000000,0.131128
296975.000000,0.131127
296980.000000,0.131126
296985.000000,0.131125
296990.000000,0.131125
296995.000000,0.131124
297000.000000,0.131123
297005.000000,0.131122
297010.000000,0.131122
297015.000000,0.131121
297020.000000,0.131120
297025.000000,0.131119
297030.000000,0.131119
297035.000000,0.131118
297040.000000,0.131117
297045.000000,0.131116
297050.000000,0.131116
297055.000000,0.131115
297060.000000,0.131114
297065.000000,0.131113
297070.000000,0.131113
297075.000000,0.131112
297080.000000,0.131111
297085.000000,0.131110
297090.000000,0.131110
297095.000000,0.131109
297100.000000,0.131108
297105.000000,0.131107
297110.000000,0.131107
297115.000000,0.131106
297120.000000,0.131105
297125.000000,0.131104
297130.000000,0.131104
297135.000000,0.131103
297140.000000,0.131102
297145.000000,0.131101
297150.000000,0.131101
297155.000000,0.131100
297160.000000,0.131099
297165.000000,0.131098
297170.000000,0.131098
297175.000000,0.131097
297180.000000,0.131096
297185.000000,0.131095
297190.000000,0.131095
297195.000000,0.131094
297200.000000,0.131093
297205.000000,0.131092
297210.000000,0.131092
297215.000000,0.131091
297220.000000,0.131090
297225.000000,0.131089
297230.000000,0.131089
297235.000000,0.131088
297240.000000,0.131087
297245.000000,0.131086
297250.000000,0.131086
297255.000000,0.131085
297260.000000,0.131084
297265.000000,0.131083
297270.000000,0.131083
297275.000000,0.131082
297280.000000,0.131081
297285.000000,0.131080
297290.000000,0.131080
297295.000000,0.131079
297300.000000,0.131078
297305.000000,0.131077
297310.000000,0.131077
297315.000000,0.131076
297320.000000,0.131075
297325.000000,0.131074
297330.000000,0.131074
297335.000000,0.131073
297340.000000,0.131072
297345.000000,0.131071
297350.000000,0.131071
297355.000000,0.131070
297360.000000,0.131069
297365.000000,0.131068
297370.000000,0.131068
297375.000000,0.131067
297380.000000,0.131066
297385.000000,0.131065
297390.000000,0.131065
297395.000000,0.131064
297400.000000,0.131063
297405.000000,0.131062
297410.000000,0.131062
297415.000000,0.131061
297420.000000,0.131060
297425.000000,0.131059
297430.000000,0.131059
297435.000000,0.131058
297440.000000,0.131057
297445.000000,0.131056
297450.000000,0.131056
297455.000000,0.131055
297460.000000,0.131054
297465.000000,0.131053
297470.000000,0.131053
297475.000000,0.131052
297480.000000,0.131051
297485.000000,0.131050
297490.000000,0.131050
297495.000000,0.131049
297500.000000,0.131048
297505.000000,0.131047
297510.000000,0.131047
297515.000000,0.131046
297520.000000,0.131045
297525.000000,0.131044
297530.000000,0.131044
297535.000000,0.131043
297540.000000,0.131042
297545.000000,0.131041
297550.000000,0.131041
297555.000000,0.131040
297560.000000,0.131039
297565.000000,0.131038
297570.000000,0.131038
297575.000000,0.131037
297580.000000,0.131036
297585.000000,0.131035
297590.000000,0.131035
297595.000000,0.131034
297600.000000,0.131033
297605.000000,0.131032
297610.000000,0.131032
297615.000000,0.131031
297620.000000,0.131030
297625.000000,0.131029
297630.000000,0.131029
297635.000000,0.131028
297640.000000,0.131027
297645.000000,0.131026
297650.000000,0.131026
297655.000000,0.131025
297660.000000,0.131024
297665.000000,0.131023
297670.000000,0.131023
297675.000000,0.131022
297680.000000,0.131021
297685.000000,0.131021
297690.000000,0.131020
297695.000000,0.131019
297700.000000,0.131018
297705.000000,0.131018
297710.000000,0.131017
297715.000000,0.131016
297720.000000,0.131015
297725.000000,0.131015
297730.000000,0.131014
297735.000000,0.131013
297740.000000,0.131012
297745.000000,0.131012
297750.000000,0.131011
297755.000000,0.131010
297760.000000,0.131009
297765.000000,0.131009
297770.000000,0.131008
297775.000000,0.131007
297780.000000,0.131006
297785.000000,0.131006
297790.000000,0.131005
297795.000000,0.131004
297800.000000,0.131003
297805.000000,0.131003
297810.000000,0.131002
297815.000000,0.131001
297820.000000,0.131000
297825.000000,0.131000
297830.000000,0.130999
297835.000000,0.130998
297840.000000,0.130997
297845.000000,0.130997
297850.000000,0.130996
297855.000000,0.130995
297860.000000,0.130994
297865.000000,0.130994
297870.000000,0.130993
297875.000000,0.130992
297880.000000,0.130991
297885.000000,0.130991
297890.000000,0.130990
297895.000000,0.130989
297900.000000,0.130988
297905.000000,0.130988
297910.000000,0.130987
297915.000000,0.130986
297920.000000,0.130985
297925.000000,0.130985
297930.000000,0.130984
297935.000000,0.130983
297940.000000,0.130982
297945.000000,0.130982
297950.000000,0.130981
297955.000000,0.130980
297960.000000,0.130979
297965.000000,0.130979
297970.000000,0.130978
297975.000000,0.130977
297980.000000,0.130976
297985.000000,0.130976
297990.000000,0.130975
297995.000000,0.130974
298000.000000,0.130974
298005.000000,0.130973
298010.000000,0.130972
298015.000000,0.130971
298020.000000,0.130971
298025.000000,0.130970
298030.000000,0.130969
298035.000000,0.130968
298040.000000,0.130968
298045.000000,0.130967
298050.000000,0.130966
298055.000000,0.130965
298060.000000,0.130965
298065.000000,0.130964
298070.000000,0.130963
298075.000000,0.130962
298080.000000,0.130962
298085.000000,0.130961
298090.000000,0.130960
298095.000000,0.130959
298100.000000,0.130959
298105.000000,0.130958
298110.000000,0.130957
298115.000000,0.130956
298120.000000,0.130956
298125.000000,0.130955
298130.000000,0.130954
298135.000000,0.130953
298140.000000,0.130953
298145.000000,0.130952
298150.000000,0.130951
298155.000000,0.130950
298160.000000,0.130950
298165.000000,0.130949
298170.000000,0.130948
298175.000000,0.130947
298180.000000,0.130947
298185.000000,0.130946
298190.000000,0.130945
298195.000000,0.130944
298200.000000,0.130944
298205.000000,0.130943
298210.000000,0.130942
298215.000000,0.130941
298220.000000,0.130941
298225.000000,0.130940
298230.000000,0.130939
298235.000000,0.130939
298240.000000,0.130938
298245.000000,0.130937
298250.000000,0.130936
298255.000000,0.130936
298260.000000,0.130935
298265.000000,0.130934
298270.000000,0.130933
298275.000000,0.130933
298280.000000,0.130932
298285.000000,0.130931
298290.000000,0.130930
298295.000000,0.130930
298300.000000,0.130929
298305.000000,0.130928
298310.000000,0.130927
298315.000000,0.130927
298320.000000,0.130926
298325.000000,0.130925
298330.000000,0.130924
298335.000000,0.130924
298340.000000,0.130923
298345.000000,0.130922
298350.000000,0.130921
298355.000000,0.130921
298360.000000,0.130920
298365.000000,0.130919
298370.000000,0.130918
298375.000000,0.130918
298380.000000,0.130917
298385.000000,0.130916
298390.000000,0.130915
298395.000000,0.130915
298400.000000,0.130914
298405.000000,0.130913
298410.000000,0.130912
298415.000000,0.130912
298420.000000,0.130911
298425.000000,0.130910
298430.000000,0.130910
298435.000000,0.130909
298440.000000,0.130908
298445.000000,0.130907
298450.000000,0.130907
298455.000000,0.130906
298460.000000,0.130905
298465.000000,0.130904
298470.000000,0.130904
298475.000000,0.130903
298480.000000,0.130902
298485.000000,0.130901
298490.000000,0.130901
298495.000000,0.130900
298500.000000,0.130899
298505.000000,0.130898
298510.000000,0.130898
298515.000000,0.130897
298520.000000,0.130896
298525.000000,0.130895
298530.000000,0.130895
298535.000000,0.130894
298540.000000,0.130893
298545.000000,0.130892
298550.000000,0.130892
298555.000000,0.130891
298560.000000,0.130890
298565.000000,0.130889
298570.000000,0.130889
298575.000000,0.130888
298580.000000,0.130887
298585.000000,0.130886
298590.000000,0.130886
298595.000000,0.130885
298600.000000,0.130884
298605.000000,0.130884
298610.000000,0.130883
298615.000000,0.130882
298620.000000,0.130881
298625.000000,0.130881
298630.000000,0.130880
298635.000000,0.130879
298640.000000,0.130878
298645.000000,0.130878
298650.000000,0.130877
298655.000000,0.130876
298660.000000,0.130875
298665.000000,0.130875
298670.000000,0.130874
298675.000000,0.130873
298680.000000,0.130872
298685.000000,0.130872
298690.000000,0.130871
298695.000000,0.130870
298700.000000,0.130869
298705.000000,0.130869
298710.000000,0.130868
298715.000000,0.130867
298720.000000,0.130866
298725.000000,0.130866
298730.000000,0.130865
298735.000000,0.130864
298740.000000,0.130863
298745.000000,0.130863
298750.000000,0.130862
298755.000000,0.130861
298760.000000,0.130860
298765.000000,0.130860
298770.000000,0.130859
298775.000000,0.130858
298780.000000,0.130858
298785.000000,0.130857
298790.000000,0.130856
298795.000000,0.130855
298800.000000,0.130855
298805.000000,0.130854
298810.000000,0.130853
298815.000000,0.130852
298820.000000,0.130852
298825.000000,0.130851
298830.000000,0.130850
298835.000000,0.130849
298840.000000,0.130849
298845.000000,0.130848
298850.000000,0.130847
298855.000000,0.130846
298860.000000,0.130846
298865.000000,0.130845
298870.000000,0.130844
298875.000000,0.130843
298880.000000,0.130843
298885.000000,0.130842
298890.000000,0.130841
298895.000000,0.130840
298900.000000,0.130840
298905.000000,0.130839
298910.000000,0.130838
298915.000000,0.130838
298920.000000,0.130837
298925.000000,0.130836
298930.000000,0.130835
298935.000000,0.130835
298940.000000,0.130834
298945.000000,0.130833
298950.000000,0.130832
298955.000000,0.130832
298960.000000,0.130831
298965.000000,0.130830
298970.000000,0.130829
298975.000000,0.130829
298980.000000,0.130828
298985.000000,0.130827
298990.000000,0.130826
298995.000000,0.130826
299000.000000,0.130825
299005.000000,0.130824
299010.000000,0.130823
299015.000000,0.130823
299020.000000,0.130822
299025.000000,0.130821
299030.000000,0.130820
299035.000000,0.130820
299040.000000,0.130819
299045.000000,0.130818
299050.000000,0.130817
299055.000000,0.130817
299060.000000,0.130816
299065.000000,0.130815
299070.000000,0.130815
299075.000000,0.130814
299080.000000,0.130813
299085.000000,0.130812
299090.000000,0.130812
299095.000000,0.130811
299100.000000,0.130810
299105.000000,0.130809
299110.000000,0.130809
299115.000000,0.130808
299120.000000,0.130807
299125.000000,0.130806
299130.000000,0.130806
299135.000000,0.130805
299140.000000,0.130804
299145.000000,0.130803
299150.000000,0.130803
299155.000000,0.130802
299160.000000,0.130801
299165.000000,0.130800
299170.000000,0.130800
299175.000000,0.130799
299180.000000,0.130798
299185.000000,0.130798
299190.000000,0.130797
299195.000000,0.130796
299200.000000,0.130795
299205.000000,0.130795
299210.000000,0.130794
299215.000000,0.130793
299220.000000,0.130792
299225.000000,0.130792
299230.000000,0.130791
299235.000000,0.130790
299240.000000,0.130789
299245.000000,0.130789
299250.000000,0.130788
299255.000000,0.130787
299260.000000,0.130786
299265.000000,0.130786
299270.000000,0.130785
299275.000000,0.130784
299280.000000,0.130783
299285.000000,0.130783
299290.000000,0.130782
299295.000000,0.130781
299300.000000,0.130780
299305.000000,0.130780
299310.000000,0.130779
299315.000000,0.130778
299320.000000,0.130778
299325.000000,0.130777
299330.000000,0.130776
299335.000000,0.130775
299340.000000,0.130775
299345.000000,0.130774
299350.000000,0.130773
299355.000000,0.130772
299360.000000,0.130772
299365.000000,0.130771
299370.000000,0.130770
299375.000000,0.130769
299380.000000,0.130769
299385.000000,0.130768
299390.000000,0.130767
299395.000000,0.130766
299400.000000,0.130766
299405.000000,0.130765
299410.000000,0.130764
299415.000000,0.130763
299420.000000,0.130763
299425.000000,0.130762
299430.000000,0.130761
299435.000000,0.130761
299440.000000,0.130760
299445.000000,0.130759
299450.000000,0.130758
299455.000000,0.130758
299460.000000,0.130757
299465.000000,0.130756
299470.000000,0.130755
299475.000000,0.130755
299480.000000,0.130754
299485.000000,0.130753
299490.000000,0.130752
299495.000000,0.130752
299500.000000,0.130751
299505.000000,0.130750
299510.000000,0.130749
299515.000000,0.130749
299520.000000,0.130748
299525.000000,0.130747
299530.000000,0.130746
299535.000000,0.130746
299540.000000,0.130745
299545.000000,0.130744
299550.000000,0.130744
299555.000000,0.130743
299560.000000,0.130742
299565.000000,0.130741
299570.000000,0.130741
299575.000000,0.130740
299580.000000,0.130739
299585.000000,0.130738
299590.000000,0.130738
299595.000000,0.130737
299600.000000,0.130736
299605.000000,0.130735
299610.000000,0.130735
299615.000000,0.130734
299620.000000,0.130733
299625.000000,0.130732
299630.000000,0.130732
299635.000000,0.130731
299640.000000,0.130730
299645.000000,0.130730
299650.000000,0.130729
299655.000000,0.130728
299660.000000,0.130727
299665.000000,0.130727
299670.000000,0.130726
299675.000000,0.130725
299680.000000,0.130724
299685.000000,0.130724
299690.000000,0.130723
299695.000000,0.130722
299700.000000,0.130721
299705.000000,0.130721
299710.000000,0.130720
299715.000000,0.130719
299720.000000,0.130718
299725.000000,0.130718
299730.000000,0.130717
299735.000000,0.130716
299740.000000,0.130715
299745.000000,0.130715
299750.000000,0.130714
299755.000000,0.130713
299760.000000,0.130713
299765.000000,0.130712
299770.000000,0.130711
299775.000000,0.130710
299780.000000,0.130710
299785.000000,0.130709
299790.000000,0.130708
299795.000000,0.130707
299800.000000,0.130707
299805.000000,0.130706
299810.000000,0.130705
299815.000000,0.130704
299820.000000,0.130704
299825.000000,0.130703
299830.000000,0.130702
299835.000000,0.130701
299840.000000,0.130701
299845.000000,0.130700
299850.000000,0.130699
299855.000000,0.130699
299860.000000,0.130698
299865.000000,0.130697
299870.000000,0.130696
299875.000000,0.130696
299880.000000,0.130695
299885.000000,0.130694
299890.000000,0.130693
299895.000000,0.130693
299900.000000,0.130692
299905.000000,0.130691
299910.000000,0.130690
299915.000000,0.130690
299920.000000,0.130689
299925.000000,0.130688
299930.000000,0.130687
299935.000000,0.130687
299940.000000,0.130686
299945.000000,0.130685
299950.000000,0.130685
299955.000000,0.130684
299960.000000,0.130683
299965.000000,0.130682
299970.000000,0.130682
299975.000000,0.130681
299980.000000,0.130680
299985.000000,0.130679
299990.000000,0.130679
299995.000000,0.130678
300000.000000,0.130677
300005.000000,0.130676
300010.000000,0.130676
300015.000000,0.130675
300020.000000,0.130674
300025.000000,0.130673
300030.000000,0.130673
300035.000000,0.130672
300040.000000,0.130671
300045.000000,0.130671
300050.000000,0.130670
300055.000000,0.130669
300060.000000,0.130668
300065.000000,0.130668
300070.000000,0.130667
300075.000000,0.130666
300080.000000,0.130665
300085.000000,0.130665
300090.000000,0.130664
300095.000000,0.130663
300100.000000,0.130662
300105.000000,0.130662
300110.000000,0.130661
300115.000000,0.130660
300120.000000,0.130660
300125.000000,0.130659
300130.000000,0.130658
300135.000000,0.130657
300140.000000,0.130657
300145.000000,0.130656
300150.000000,0.130655
300155.000000,0.130654
300160.000000,0.130654
300165.000000,0.130653
300170.000000,0.130652
300175.000000,0.130651
300180.000000,0.130651
300185.000000,0.130650
300190.000000,0.130649
300195.000000,0.130648
300200.000000,0.130648
300205.000000,0.130647
300210.000000,0.130646
300215.000000,0.130646
300220.000000,0.130645
300225.000000,0.130644
300230.000000,0.130643
300235.000000,0.130643
300240.000000,0.130642
300245.000000,0.130641
300250.000000,0.130640
300255.000000,0.130640
300260.000000,0.130639
300265.000000,0.130638
300270.000000,0.130637
300275.000000,0.130637
300280.000000,0.130636
300285.000000,0.130635
300290.000000,0.130634
300295.000000,0.130634
300300.000000,0.130633
300305.000000,0.130632
300310.000000,0.130632
300315.000000,0.130631
300320.000000,0.130630
300325.000000,0.130629
300330.000000,0.130629
300335.000000,0.130628
300340.000000,0.130627
300345.000000,0.130626
300350.000000,0.130626
300355.000000,0.130625
300360.000000,0.130624
300365.000000,0.130623
300370.000000,0.130623
300375.000000,0.130622
300380.000000,0.130621
300385.000000,0.130621
300390.000000,0.130620
300395.000000,0.130619
300400.000000,0.130618
300405.000000,0.130618
300410.000000,0.130617
300415.000000,0.130616
300420.000000,0.130615
300425.000000,0.130615
300430.000000,0.130614
300435.000000,0.130613
300440.000000,0.130612
300445.000000,0.130612
300450.000000,0.130611
300455.000000,0.130610
300460.000000,0.130610
300465.000000,0.130609
300470.000000,0.130608
300475.000000,0.130607
300480.000000,0.130607
300485.000000,0.130606
300490.000000,0.130605
300495.000000,0.130604
300500.000000,0.130604
300505.000000,0.130603
300510.000000,0.130602
300515.000000,0.130601
300520.000000,0.130601
300525.000000,0.130600
300530.000000,0.130599
300535.000000,0.130598
300540.000000,0.130598
300545.000000,0.130597
300550.000000,0.130596
300555.000000,0.130596
300560.000000,0.130595
300565.000000,0.130594
300570.000000,0.130593
300575.000000,0.130593
300580.000000,0.130592
300585.000000,0.130591
300590.000000,0.130590
300595.000000,0.130590
300600.000000,0.130589
300605.000000,0.130588
300610.000000,0.130587
300615.000000,0.130587
300620.000000,0.130586
300625.000000,0.130585
300630.000000,0.130585
300635.000000,0.130584
300640.000000,0.130583
300645.000000,0.130582
300650.000000,0.130582
300655.000000,0.130581
300660.000000,0.130580
300665.000000,0.130579
300670.000000,0.130579
300675.000000,0.130578
300680.000000,0.130577
300685.000000,0.130576
300690.000000,0.130576
300695.000000,0.130575
300700.000000,0.130574
300705.000000,0.130574
300710.000000,0.130573
300715.000000,0.130572
300720.000000,0.130571
300725.000000,0.130571
300730.000000,0.130570
300735.000000,0.130569
300740.000000,0.130568
300745.000000,0.130568
300750.000000,0.130567
300755.000000,0.130566
300760.000000,0.130565
300765.000000,0.130565
300770.000000,0.130564
300775.000000,0.130563
300780.000000,0.130563
300785.000000,0.130562
300790.000000,0.130561
300795.000000,0.130560
300800.000000,0.130560
300805.000000,0.130559
300810.000000,0.130558
300815.000000,0.130557
300820.000000,0.130557
300825.000000,0.130556
300830.000000,0.130555
300835.000000,0.130554
300840.000000,0.130554
300845.000000,0.130553
300850.000000,0.130552
300855.000000,0.130552
300860.000000,0.130551
300865.000000,0.130550
300870.000000,0.130549
300875.000000,0.130549
300880.000000,0.130548
300885.000000,0.130547
300890.000000,0.130546
300895.000000,0.130546
300900.000000,0.130545
300905.000000,0.130544
300910.000000,0.130543
300915.000000,0.130543
300920.000000,0.130542
300925.000000,0.130541
300930.000000,0.130541
300935.000000,0.130540
300940.000000,0.130539
300945.000000,0.130538
300950.000000,0.130538
300955.000000,0.130537
300960.000000,0.130536
300965.000000,0.130535
300970.000000,0.130535
300975.000000,0.130534
300980.000000,0.130533
300985.000000,0.130532
300990.000000,0.130532
300995.000000,0.130531
301000.000000,0.130530
301005.000000,0.130530
301010.000000,0.130529
301015.000000,0.130528
301020.000000,0.130527
301025.000000,0.130527
301030.000000,0.130526
301035.000000,0.130525
301040.000000,0.130524
301045.000000,0.130524
301050.000000,0.130523
301055.000000,0.130522
301060.000000,0.130522
301065.000000,0.130521
301070.000000,0.130520
301075.000000,0.130519
301080.000000,0.130519
301085.000000,0.130518
301090.000000,0.130517
301095.000000,0.130516
301100.000000,0.130516
301105.000000,0.130515
301110.000000,0.130514
301115.000000,0.130513
301120.000000,0.130513
301125.000000,0.130512
301130.000000,0.130511
301135.000000,0.130511
301140.000000,0.130510
301145.000000,0.130509
301150.000000,0.130508
301155.000000,0.130508
301160.000000,0.130507
301165.000000,0.130506
301170.000000,0.130505
301175.000000,0.130505
301180.000000,0.130504
301185.000000,0.130503
301190.000000,0.130502
301195.000000,0.130502
301200.000000,0.130501
301205.000000,0.130500
301210.000000,0.130500
301215.000000,0.130499
301220.000000,0.130498
301225.000000,0.130497
301230.000000,0.130497
301235.000000,0.130496
301240.000000,0.130495
301245.000000,0.130494
301250.000000,0.130494
301255.000000,0.130493
301260.000000,0.130492
301265.000000,0.130492
301270.000000,0.130491
301275.000000,0.130490
301280.000000,0.130489
301285.000000,0.130489
301290.000000,0.130488
301295.000000,0.130487
301300.000000,0.130486
301305.000000,0.130486
301310.000000,0.130485
301315.000000,0.130484
301320.000000,0.130483
301325.000000,0.130483
301330.000000,0.130482
301335.000000,0.130481
301340.000000,0.130481
301345.000000,0.130480
301350.000000,0.130479
301355.000000,0.130478
301360.000000,0.130478
301365.000000,0.130477
301370.000000,0.130476
301375.000000,0.130475
301380.000000,0.130475
301385.000000,0.130474
301390.000000,0.130473
301395.000000,0.130473
301400.000000,0.130472
301405.000000,0.130471
301410.000000,0.130470
301415.000000,0.130470
301420.000000,0.130469
301425.000000,0.130468
301430.000000,0.130467
301435.000000,0.130467
301440.000000,0.130466
301445.000000,0.130465
301450.000000,0.130464
301455.000000,0.130464
301460.000000,0.130463
301465.000000,0.130462
301470.000000,0.130462
301475.000000,0.130461
301480.000000,0.130460
301485.000000,0.130459
301490.000000,0.130459
301495.000000,0.130458
301500.000000,0.130457
301505.000000,0.130456
301510.000000,0.130456
301515.000000,0.130455
301520.000000,0.130454
301525.000000,0.130454
301530.000000,0.130453
301535.000000,0.130452
301540.000000,0.130451
301545.000000,0.130451
301550.000000,0.130450
301555.000000,0.130449
301560.000000,0.130448
301565.000000,0.130448
301570.000000,0.130447
301575.000000,0.130446
301580.000000,0.130446
301585.000000,0.130445
301590.000000,0.130444
301595.000000,0.130443
301600.000000,0.130443
301605.000000,0.130442
301610.000000,0.130441
301615.000000,0.130440
301620.000000,0.130440
301625.000000,0.130439
301630.000000,0.130438
301635.000000,0.130437
301640.000000,0.130437
301645.000000,0.130436
301650.000000,0.130435
301655.000000,0.130435
301660.000000,0.130434
301665.000000,0.130433
301670.000000,0.130432
301675.000000,0.130432
301680.000000,0.130431
301685.000000,0.130430
